filename,yaw,pitch,roll,gender
15701.jpg,11.826513,-4.5772657,-2.0374858,M
17347.jpg,2.022329,-6.2775536,-1.4524982,M
22254.jpg,22.008888,-3.9769456,17.645035,F
46675.jpg,13.798391,-7.4128847,3.8046603,F
75467.jpg,64.94806,-9.449127,1.8147207,F
65612.jpg,-37.911613,-18.115208,-15.251908,M
25085.jpg,5.317344,-10.858685,8.65281,M
85201.jpg,-5.2413597,-4.9466696,1.2991945,M
102202.jpg,21.209904,-10.453442,-0.647485,M
43412.jpg,16.7266,-8.382006,6.879159,F
88622.jpg,16.158226,-22.852053,-3.4562988,F
16465.jpg,-31.02853,-13.533684,-6.896592,M
85316.jpg,27.751877,-9.909491,-18.13889,M
56165.jpg,-14.223194,-6.8254447,-2.096155,M
82259.jpg,1.2584076,-6.7352734,-7.0964603,F
39508.jpg,-11.942292,-38.269257,13.885878,M
31009.jpg,25.769756,13.516696,6.1187525,F
30207.jpg,-7.294555,-3.6800423,-1.1484587,F
100158.jpg,-9.408902,-14.43758,-3.7613735,M
33996.jpg,26.841875,-7.856745,1.481542,M
95637.jpg,-14.823796,-2.835925,-2.6708906,F
50145.jpg,9.749834,-14.184053,-2.9228537,F
68781.jpg,-8.207696,-6.9561586,10.13004,F
13938.jpg,8.427954,-12.509013,3.6535573,F
58878.jpg,10.250089,-2.5347004,10.870453,M
48874.jpg,7.0860786,-14.296795,3.554468,M
64160.jpg,-47.829002,-4.006004,-4.557431,M
98295.jpg,24.951553,-7.022788,1.1609995,M
55272.jpg,16.622252,-16.117733,-2.2916632,M
84371.jpg,8.349108,-18.20782,-0.13437419,M
44109.jpg,8.369881,5.621692,-7.2919197,F
85150.jpg,4.51082,1.303976,-14.4543705,F
67199.jpg,-35.60897,-5.004494,9.069638,F
98304.jpg,-24.45763,-7.8352804,-7.257473,F
30863.jpg,4.418506,-19.761345,2.026997,M
14032.jpg,5.2182293,-4.750695,-2.0708475,M
28691.jpg,-38.932026,-6.30826,2.8307054,M
64790.jpg,-26.46928,-5.582447,-4.887317,F
49957.jpg,-18.848907,-17.640114,7.0170493,F
83665.jpg,-0.44694424,-8.40449,2.1233578,M
56946.jpg,12.66654,-5.721078,12.942304,F
90225.jpg,25.30381,0.09673214,4.064267,F
3643.jpg,-0.15930176,-27.826584,-21.28938,M
74856.jpg,5.2572913,-15.111901,-7.286675,M
91652.jpg,21.160576,-17.026737,-2.424891,M
24832.jpg,-0.14461231,-19.693684,2.6492085,F
50974.jpg,-5.7983685,-2.4734657,-5.3727503,F
13245.jpg,-39.56582,-12.33035,-1.9926105,F
100503.jpg,2.709855,-7.0173807,2.1614215,M
46117.jpg,21.441658,-3.164041,16.544952,F
65237.jpg,17.484402,-11.330981,3.964734,M
31622.jpg,-3.4811063,2.274671,-10.272874,M
55314.jpg,-17.558731,-12.002836,-3.0258863,F
14600.jpg,34.95516,-14.077102,-4.668797,F
62670.jpg,-41.908386,0.8223246,-1.9830983,F
37781.jpg,21.297468,-18.780811,-0.32777232,M
35277.jpg,51.25614,8.633038,-6.2190337,F
55166.jpg,52.58707,-16.015587,1.788111,M
82665.jpg,-27.38761,-3.9321842,-3.1869178,M
40201.jpg,11.697971,-12.102507,-2.8042135,M
78071.jpg,-7.8835025,-10.455298,-1.519061,M
42943.jpg,1.9880157,-13.221615,-1.6038483,M
43821.jpg,3.7945118,-17.489079,10.181042,M
62001.jpg,4.2531614,-1.5249387,-5.3039722,M
58812.jpg,37.147842,-7.559272,9.75,M
74117.jpg,53.587967,11.249052,-5.683914,M
68822.jpg,-9.651518,-19.850788,1.9831684,M
49064.jpg,-28.06468,-5.4082904,-8.458863,M
36325.jpg,14.375629,-11.844729,10.514591,M
51160.jpg,15.617625,-6.154008,4.888252,F
8044.jpg,-5.791421,-9.133557,3.1438346,M
17310.jpg,27.686234,10.051421,12.004623,M
24934.jpg,-24.5595,-12.262047,15.291576,M
45317.jpg,1.991787,-21.789371,-3.674921,M
87099.jpg,-32.49464,-29.25327,-9.585401,M
11705.jpg,15.214405,-22.440832,-6.195327,M
83838.jpg,-11.615163,-12.980327,5.730013,M
39725.jpg,-12.844803,-15.080128,-1.4925799,M
39821.jpg,-15.416978,-9.942814,-2.9609423,M
12916.jpg,-12.649298,1.5318832,10.994231,M
64937.jpg,44.51602,7.56431,1.3493285,M
97871.jpg,-7.548273,1.187777,-2.3118086,M
86111.jpg,4.9747252,-15.307079,-1.1156888,M
39850.jpg,25.635477,-11.690929,-10.271846,M
27365.jpg,-12.208731,-8.526373,-5.8776464,M
49366.jpg,33.13324,-3.945499,-5.5351753,F
53777.jpg,-30.541933,12.944132,-1.0089624,M
66879.jpg,45.52793,2.6786222,7.884521,M
91274.jpg,-7.8913345,-4.7207785,1.8677003,M
71219.jpg,6.0276012,-6.669521,3.6281037,M
68592.jpg,-64.44929,5.2372975,3.0961058,F
15271.jpg,-20.299507,-4.6586046,0.95900357,M
387.jpg,17.551994,-4.7488003,3.243724,M
27690.jpg,13.733694,-10.696992,-9.567003,F
52020.jpg,-1.4645844,-6.9758825,6.437643,F
62103.jpg,-33.62076,-7.087427,24.818504,M
19112.jpg,28.996452,-23.13377,-1.9300625,M
46115.jpg,32.24606,-11.958392,5.996024,M
35920.jpg,-0.51122755,-5.1372557,5.9361954,M
26767.jpg,9.904396,-13.035221,1.7863009,F
99731.jpg,35.518417,-0.9764116,9.907319,M
75545.jpg,-23.503448,-3.2005634,-5.747269,M
526.jpg,9.652718,-11.1451645,-23.871967,M
45063.jpg,10.961515,-5.083494,4.476736,F
95640.jpg,-24.189049,-21.100975,11.847006,M
2134.jpg,-26.874317,5.4513936,-12.328899,M
26146.jpg,22.254122,-13.45565,-1.3413533,F
13158.jpg,-28.89602,-15.284976,3.624848,M
88272.jpg,-44.779755,0.98674154,-1.7329491,M
34099.jpg,-41.326187,2.3930845,-2.884004,M
96683.jpg,10.881265,-11.437514,-6.5740447,F
68783.jpg,14.776756,-17.1894,1.7522736,M
9039.jpg,13.067613,-24.245495,-24.861301,M
22390.jpg,15.655962,-4.8619742,-5.225129,M
89354.jpg,4.267983,-4.312169,3.9599466,M
13181.jpg,23.09554,1.1758633,-16.929094,F
76613.jpg,47.841988,-16.11502,-5.858679,F
41395.jpg,30.342117,-16.27956,-15.380939,M
38710.jpg,1.6442994,-27.317993,1.5126281,M
67020.jpg,-26.689877,-8.442227,9.3076515,M
12997.jpg,30.269829,-18.176857,4.0508313,M
44895.jpg,2.606096,-11.874841,1.666097,F
96758.jpg,25.926609,-11.215107,-11.7093525,M
57760.jpg,12.791183,-0.37642097,5.9067087,M
9361.jpg,16.776726,-17.448765,-2.6582277,M
17695.jpg,-2.1695309,-14.645146,1.4316933,M
63623.jpg,1.876631,-1.8743192,-3.20308,F
95868.jpg,6.113842,-27.045404,-11.594038,M
54617.jpg,34.3116,-0.38822746,-5.9236145,M
4659.jpg,1.8847835,-8.716952,1.4661095,F
11004.jpg,22.61529,-19.261833,15.338827,M
45168.jpg,-29.379642,-15.934089,23.14269,F
14758.jpg,-25.844252,-10.314042,-3.1777701,M
63881.jpg,-18.264664,-21.306921,-1.3135816,F
82796.jpg,60.061024,-13.281614,-1.0051508,M
92790.jpg,49.18849,-6.5663424,2.0112557,M
59149.jpg,18.372498,-10.971156,8.77809,F
71652.jpg,-4.4074135,-11.166733,-1.8114806,F
1498.jpg,-10.538137,-11.710598,0.13288307,M
69877.jpg,37.493645,31.404507,13.208891,F
45431.jpg,40.365654,4.8037443,-12.437796,M
93989.jpg,-7.7424784,-19.342466,3.2825778,M
30630.jpg,-12.125701,-23.09246,3.5225801,M
26528.jpg,-32.614117,-6.420515,1.4557126,M
98680.jpg,17.56593,-12.643127,5.347292,M
7212.jpg,-25.783497,0.006631106,2.0804417,F
26896.jpg,1.1151073,-4.1387053,-0.04023406,F
52123.jpg,-5.0607777,-8.097858,-0.35880756,F
48018.jpg,-5.6268144,-23.049065,11.712002,F
36128.jpg,19.43974,-4.491432,-5.6586976,M
21136.jpg,19.533577,-9.407235,15.0833,M
473.jpg,15.390423,-11.289329,13.6730995,M
103147.jpg,4.74303,-21.372627,-3.9409902,M
92198.jpg,24.101467,-15.526096,-3.1059694,M
88943.jpg,-0.33093023,-10.193628,-9.00333,F
70997.jpg,19.411936,-28.232119,-7.664305,F
68286.jpg,7.004639,-12.885228,-12.103315,F
81324.jpg,38.676933,-0.05723703,16.012774,F
26709.jpg,-20.28688,-13.006441,1.2780435,F
27056.jpg,12.571735,-1.3670042,9.367605,F
66757.jpg,3.681306,-14.581975,0.73456573,M
73626.jpg,9.759621,-14.549043,-12.830293,M
101768.jpg,-33.78779,-3.648672,-1.515551,M
88165.jpg,-18.119167,-11.624465,0.35916018,M
45050.jpg,-25.504242,-8.717937,-13.647431,M
92118.jpg,4.5425634,-9.322126,-0.37797797,M
31243.jpg,31.437931,-14.85522,-5.3614473,F
38977.jpg,27.323364,-0.030170202,5.022301,F
10930.jpg,13.365394,-10.8610325,4.121085,M
82226.jpg,-0.4477108,-9.275429,0.46109504,F
83441.jpg,30.706913,2.2511258,-2.2970324,F
17987.jpg,47.43781,-23.422523,-0.8055289,M
86805.jpg,27.8136,-5.1174936,2.9348176,M
31975.jpg,7.680157,-17.761736,0.8146529,F
96148.jpg,39.994682,11.056521,4.9224625,M
58854.jpg,-31.50916,0.15415466,-12.69668,M
4124.jpg,-18.007755,-6.486237,-1.8001559,F
71857.jpg,-0.5563574,-16.977654,-9.578409,M
85771.jpg,12.020211,-22.048723,-20.280293,M
53230.jpg,14.311953,-7.933714,-0.9692831,M
54296.jpg,-54.837418,1.1940439,-4.564026,F
19466.jpg,-59.936863,-19.939075,1.6860576,M
32468.jpg,18.41363,-10.107585,-2.3666677,M
100229.jpg,18.982212,-20.083252,-1.0623848,F
92550.jpg,-19.951534,-12.525406,-1.7402512,M
70719.jpg,-17.770912,-10.594498,-0.3925501,M
66275.jpg,-25.913212,-7.99277,11.9495735,M
65668.jpg,-32.524864,-4.342058,-4.261269,M
27998.jpg,36.394585,-9.223706,-8.599578,F
60399.jpg,-26.644064,-31.544056,-10.554678,M
94128.jpg,19.680862,-14.414066,6.1856756,M
6383.jpg,4.117026,-17.710762,1.356242,M
81459.jpg,2.907662,-14.74926,14.216131,M
98617.jpg,-28.083048,-5.4645023,7.50703,M
66789.jpg,10.184104,-17.84388,0.028151512,F
58357.jpg,-9.774838,-9.146245,2.2689989,F
84581.jpg,-28.896933,-7.794113,0.019492865,M
32378.jpg,9.969617,-6.2530465,12.9931755,M
21843.jpg,9.921989,-8.394735,-0.35993993,F
87470.jpg,-15.640857,3.366896,0.051440477,M
67367.jpg,21.126675,-2.3095083,15.68578,F
13178.jpg,13.123554,-10.438908,-5.7869043,M
69056.jpg,-20.195358,-9.170237,-8.321805,F
50791.jpg,-5.8371277,-12.00968,-20.919094,F
84146.jpg,-3.5208068,-5.727356,-14.49347,M
102099.jpg,13.045867,-8.268515,-6.188224,M
20010.jpg,-57.780224,-19.893826,-12.081016,F
58380.jpg,-22.755272,6.9674582,4.696795,M
64.jpg,-3.8186777,-21.620121,5.834211,M
36067.jpg,23.867785,-16.595074,7.406531,M
61617.jpg,42.794502,-7.9116673,5.338867,M
17530.jpg,-2.9586492,-29.244366,0.29375154,M
38457.jpg,-1.2233422,-1.2626882,1.7218271,M
59152.jpg,-23.057835,2.244161,-8.837645,M
84985.jpg,16.061747,-2.6042833,0.079856634,M
74301.jpg,-15.313544,-24.618065,12.7542,M
36351.jpg,22.437185,-14.188344,-4.994727,F
43750.jpg,-7.24236,-14.43274,7.8155622,F
57282.jpg,-5.366035,-4.876551,2.079923,F
73876.jpg,-2.3911092,-7.547518,-7.1700897,M
5061.jpg,29.817034,6.3945284,-7.2943325,F
55117.jpg,-0.20987272,-2.39091,0.85827255,F
31692.jpg,18.369596,-20.125473,-9.830687,F
74828.jpg,-7.690634,-1.8839985,-12.022596,M
89372.jpg,-5.880548,-3.9680457,-10.555227,M
64962.jpg,17.708048,-15.446653,6.0255637,M
76799.jpg,18.572319,-12.0752535,-1.1679485,M
8530.jpg,-31.68029,-25.817528,12.804314,M
38085.jpg,27.75035,-6.737816,-2.3746998,M
3039.jpg,39.811504,-18.728065,-17.208944,M
97754.jpg,27.741236,-14.013287,6.6521025,M
293.jpg,-16.122353,-18.58896,-1.3511541,M
34214.jpg,-15.176839,-8.228677,-5.3673716,M
53797.jpg,7.2668133,-5.1799965,9.710222,F
31685.jpg,-29.447899,22.324791,-18.46843,F
38303.jpg,-21.984646,-9.626498,0.8795888,M
26105.jpg,-30.059443,-10.178324,-0.13868809,M
52679.jpg,22.247488,-16.650475,-0.63890433,M
4884.jpg,-22.228085,-12.168825,8.517071,M
13455.jpg,-26.04525,-14.754885,5.4422674,M
16258.jpg,-43.057762,-8.374404,6.082324,M
63825.jpg,13.325659,-5.543569,2.9199193,M
46877.jpg,5.739621,-1.7637371,-8.778578,M
47307.jpg,31.23489,-11.18722,13.433752,M
99506.jpg,24.336647,-13.586878,1.4564855,M
24985.jpg,14.110695,-12.078016,5.136944,M
74495.jpg,-18.984629,-6.518771,2.0865521,M
84165.jpg,10.836185,-24.501238,-16.028332,M
62075.jpg,7.3904743,-20.73756,-8.382522,F
37005.jpg,-8.477446,-4.2587423,0.32773018,M
68688.jpg,-33.373466,-4.134565,11.418507,M
27770.jpg,-14.831154,-5.069513,-3.1091504,M
19661.jpg,-8.412903,-7.1588163,-5.4981647,M
59881.jpg,-45.709423,-12.502203,0.49309164,M
66780.jpg,8.291437,-20.89663,2.949631,M
24062.jpg,36.90096,-8.681936,-22.166882,M
45769.jpg,-25.175562,-6.6567593,0.77593744,M
34711.jpg,25.769566,-9.560543,-0.052899122,F
50689.jpg,8.358433,-9.205507,-1.569332,F
3432.jpg,-16.845882,-5.6034093,7.6097765,M
49085.jpg,11.807962,-12.490112,-20.944386,F
18239.jpg,-24.110525,-7.1334877,-3.3145125,F
84632.jpg,11.839285,-12.359599,0.26901215,M
90340.jpg,12.979459,0.3814926,12.616707,M
62886.jpg,-14.64058,-5.3662486,-3.1002042,M
16510.jpg,-27.1632,-2.937095,-3.8557353,F
69339.jpg,-26.044907,-4.5947437,-0.120447874,M
26615.jpg,-8.470932,-10.482534,1.4989611,F
49306.jpg,50.84867,2.430022,-11.909028,M
39777.jpg,-21.747616,-10.6305485,-6.3585835,F
14627.jpg,-38.818817,-11.281436,-1.5629306,M
101079.jpg,0.20190382,-12.669529,-3.6430798,F
25285.jpg,22.456821,-3.049572,13.575845,F
88796.jpg,36.172028,-16.537046,1.7562125,M
64567.jpg,27.279259,-8.748545,-2.990012,M
2930.jpg,6.461857,-7.0930567,-1.4520972,F
11490.jpg,16.011223,-12.485367,-4.141281,F
101779.jpg,21.756699,-9.570477,10.368844,M
28708.jpg,15.276656,-0.8260622,4.9200597,M
88155.jpg,-23.973148,-24.249268,4.717276,M
68730.jpg,13.909666,-19.00285,-7.177706,M
82723.jpg,30.726866,-6.8814855,-7.8264003,M
34913.jpg,-28.96486,-22.205982,-8.68483,M
87308.jpg,6.3572063,-20.471317,-7.640779,F
21888.jpg,-9.919744,-11.499702,13.027954,M
80199.jpg,-13.920305,-19.741526,8.58037,M
9631.jpg,21.590801,-5.274996,0.46364892,M
21183.jpg,-17.315792,-4.850181,-0.05914581,M
80384.jpg,43.212036,-5.6630564,-0.59159386,M
26370.jpg,29.617582,-6.801813,3.7004719,F
43152.jpg,4.482841,-5.36957,2.1519299,M
14860.jpg,-28.55616,-2.2736263,-6.111061,M
65279.jpg,20.748901,-10.33559,16.982132,M
46678.jpg,15.19032,-15.07114,2.691121,M
101102.jpg,-3.6486907,-4.061042,0.6853045,F
39896.jpg,15.455923,-13.496597,-3.2541413,M
36903.jpg,-12.095606,-14.594769,-11.648371,F
93994.jpg,-41.156075,21.966133,-23.592306,F
13206.jpg,-12.478956,-7.149808,21.043692,M
13109.jpg,11.232514,-9.295257,0.282135,M
99433.jpg,55.48192,1.3605865,-2.042078,M
2330.jpg,3.6833177,-17.949364,-7.143698,M
23092.jpg,16.894146,-8.969379,-5.762412,M
75735.jpg,-31.981422,0.7248213,-1.0106642,M
75183.jpg,22.703857,-6.1038256,5.3357463,M
38713.jpg,-50.21233,7.1170664,-12.809313,M
76386.jpg,6.7231092,-31.312233,-3.3912435,F
60320.jpg,-0.43646812,-13.774534,4.762437,M
85373.jpg,34.80623,-5.666647,-20.70065,F
28722.jpg,-2.7894402,-9.125069,4.2576165,F
29701.jpg,-0.75971836,1.3913884,-0.8069854,M
87605.jpg,8.475645,-8.733583,7.3115463,F
87791.jpg,10.713905,-7.0719357,-3.7037392,F
78251.jpg,23.166206,-8.938137,0.11830589,M
18664.jpg,-16.305447,14.718349,-9.487658,M
15812.jpg,-27.190142,-6.5757246,9.138058,M
61708.jpg,0.43517685,-12.562124,-7.472137,M
91269.jpg,-31.125269,-12.271883,-2.0289664,M
38377.jpg,-15.410482,-16.2508,-1.5773464,M
16532.jpg,18.037409,-1.9736838,-1.3971611,M
15242.jpg,-1.5505981,0.40877342,0.69162333,M
22407.jpg,-17.526642,-16.090057,-2.2590103,M
58680.jpg,-20.794472,-13.203687,12.88904,F
60877.jpg,-22.420609,-15.277641,0.8803085,M
74774.jpg,-17.986046,-15.077518,12.522999,M
4991.jpg,-9.778273,3.3327081,-4.0376997,M
34.jpg,45.914146,-12.066027,3.217829,M
53210.jpg,36.235573,0.079055905,5.2949443,M
60830.jpg,-0.27347898,-4.9096556,1.4312618,M
30314.jpg,-8.350936,-12.852604,-1.4513147,M
37734.jpg,-10.663914,-8.046654,-0.42993075,M
44073.jpg,5.8604712,-7.2374954,-6.4480414,F
89179.jpg,0.66453147,-21.156288,19.955116,M
17315.jpg,13.672346,-6.71733,-1.0093769,M
58154.jpg,22.18758,-12.740757,4.9785357,M
6481.jpg,-1.0512638,-6.4123316,0.62739944,M
70468.jpg,20.399584,-6.3656087,-0.3029151,M
8631.jpg,10.465815,-6.206994,-3.3874676,M
80606.jpg,-12.979818,-9.949246,-1.8949192,F
61985.jpg,-2.5092697,-30.298695,1.0925,M
7737.jpg,-34.23015,5.7306957,-11.388775,M
55819.jpg,5.177612,-22.966198,-0.63026834,F
70881.jpg,-1.6229017,-11.321596,0.982062,F
9692.jpg,14.690828,-11.154129,20.372833,F
2783.jpg,21.758507,-16.455065,4.234943,M
55586.jpg,4.6714053,-3.6661434,-2.1256597,M
23132.jpg,23.117138,-7.1986847,-7.5948563,M
6019.jpg,-8.235271,-11.984877,-2.5177102,F
20103.jpg,-5.7071667,-14.324905,3.7175372,M
7648.jpg,11.127663,0.45419943,-16.30326,M
64245.jpg,2.7994206,-9.626861,1.8855804,F
29483.jpg,-1.7685832,-10.000383,-3.391354,M
83372.jpg,17.871243,-6.7805357,-2.3268075,F
6988.jpg,-18.259075,-2.2589195,21.279667,M
53355.jpg,-54.96321,-5.093735,2.425777,M
14496.jpg,33.690044,-5.1070933,-1.2202846,M
93475.jpg,-9.100845,-9.776251,-11.626588,M
14208.jpg,-23.38472,-11.225811,3.456716,M
70104.jpg,47.87072,-12.015249,-1.1149616,M
44907.jpg,28.122618,-7.9557137,5.2576075,M
41334.jpg,24.64928,-5.9806323,8.248631,F
26108.jpg,7.978436,-12.050722,0.4654119,F
87182.jpg,10.86565,-22.322666,-0.687783,M
18158.jpg,-21.195772,-19.06982,5.8935575,M
88467.jpg,21.295963,4.2400875,-8.559218,M
14591.jpg,13.696198,-6.5051575,-7.124414,F
73695.jpg,2.467165,4.597329,15.36894,M
35779.jpg,9.900993,-8.05452,0.0030046105,F
28092.jpg,10.204197,-8.4564495,-1.569742,M
15172.jpg,1.596528,-8.617657,-2.7307572,M
10244.jpg,-18.359833,-19.129951,-12.178302,F
60500.jpg,-39.457443,-11.025523,5.4294806,M
74626.jpg,9.341824,-11.257828,-18.718006,F
70656.jpg,9.168656,-15.957903,-0.5753113,M
69030.jpg,-1.2582893,-19.524065,5.7934046,M
47899.jpg,19.439346,-22.992817,-11.628732,F
83960.jpg,4.7056255,-10.58635,4.4828377,F
33921.jpg,30.981411,-23.889053,-2.3299744,M
29061.jpg,-47.794205,1.086905,-0.96672386,M
38830.jpg,-3.819759,-18.67838,-5.4450192,M
36000.jpg,-24.547264,-19.806404,5.045979,M
42155.jpg,-27.918278,-4.8770766,-2.055376,F
31832.jpg,1.5882515,-10.94961,-5.772253,F
6321.jpg,36.475563,-10.945089,6.648325,F
85167.jpg,-21.95225,-5.5888996,-9.00891,F
86497.jpg,4.4025464,-20.466908,-1.0021768,M
88306.jpg,-28.92656,-5.0149107,-4.391384,M
84905.jpg,-3.5734816,-0.7783234,-3.4797187,M
14686.jpg,21.966066,-9.548822,-16.471136,M
45606.jpg,-9.101349,-8.820766,1.0008001,M
57203.jpg,-20.10228,-14.942192,-0.43911242,M
101398.jpg,-22.992416,-12.144202,6.976367,M
63871.jpg,23.356968,-0.93037724,-1.280586,M
27636.jpg,3.5532355,-4.1254206,-2.5391233,F
71461.jpg,18.240496,-7.351559,11.975305,F
84217.jpg,20.369904,-10.1035385,4.7476845,M
20552.jpg,29.066502,-9.934503,18.302998,M
66092.jpg,-5.8573327,-17.399355,1.2600081,M
60844.jpg,32.86507,-13.475351,-15.764826,M
9559.jpg,-26.54932,-4.947667,-1.1907762,F
39272.jpg,-26.723778,-8.009267,-5.2515416,M
67009.jpg,-17.493153,-11.455357,2.9187584,M
59502.jpg,2.0656407,1.947222,-2.1223392,M
45529.jpg,15.999273,-11.919889,4.169551,M
94806.jpg,20.7134,-13.13918,-1.5292895,F
92217.jpg,-20.649908,-16.392757,-5.509263,M
42197.jpg,2.1408439,-9.950233,3.6067662,M
22650.jpg,-6.732788,-2.8133292,-0.26753366,M
16789.jpg,28.078304,-13.314587,1.7371681,M
23008.jpg,21.070309,-8.925046,4.09104,M
2946.jpg,-4.7443194,-7.6953163,-0.62822336,F
49726.jpg,-2.383758,-19.465515,5.1872773,F
3309.jpg,-50.561413,-0.74763715,-2.2428608,M
71626.jpg,3.613879,-8.7505665,-2.7148414,F
21930.jpg,-20.987442,-11.593094,2.1043997,F
19175.jpg,-20.085468,-5.4250445,0.5466192,M
25181.jpg,43.700134,-8.71936,1.9687598,M
39447.jpg,-0.9320731,-5.375651,-3.1477594,F
83281.jpg,-9.487538,7.48758,1.7821491,M
96215.jpg,-13.797403,-14.290184,-1.768957,M
93331.jpg,-34.7174,-10.484338,-2.2881355,M
98408.jpg,26.011154,-3.9174175,8.320021,F
51152.jpg,27.315163,-15.401468,-2.8115058,M
23041.jpg,22.001568,1.1140819,-0.62683225,F
42749.jpg,-17.617252,1.9514718,-2.1082604,M
7237.jpg,5.689145,-5.951425,-12.376858,F
33761.jpg,4.261219,-1.7894056,-4.933324,M
22573.jpg,-44.497597,-9.187504,-3.5871983,M
43239.jpg,13.874798,-5.956828,-3.0865972,M
22022.jpg,-33.889507,-18.963072,7.8568306,M
101530.jpg,27.080585,-9.33103,-6.3245654,M
32859.jpg,24.107618,-34.10933,14.133039,F
101415.jpg,11.484739,-13.814396,-15.0983715,M
18148.jpg,-17.740675,-11.513856,-9.88066,M
93535.jpg,16.956652,-3.7925942,13.950271,M
74593.jpg,24.885965,-11.890056,-1.1854352,M
38921.jpg,68.5175,-7.972992,-4.7021937,M
26681.jpg,-33.303196,-0.22433126,-5.0812964,M
50314.jpg,12.614112,-8.096449,-3.0785763,F
55661.jpg,35.864765,-7.395498,5.745961,M
2966.jpg,-17.810976,-18.484615,3.1790857,M
48357.jpg,24.263567,-11.55924,2.3662505,M
49998.jpg,0.9537224,-9.267271,-8.084501,M
82749.jpg,7.4999404,-21.296,-3.4382458,F
41751.jpg,19.581308,-4.591143,3.2153516,M
64241.jpg,18.250206,-9.450115,3.972704,M
20162.jpg,16.354977,-5.3224173,-7.2899017,F
80037.jpg,23.244379,-8.547262,9.090755,M
58423.jpg,19.472427,-8.697063,0.83372384,M
101497.jpg,-6.0291634,10.73993,-3.5279477,F
32644.jpg,3.6060805,-8.40127,1.9133862,F
51696.jpg,7.0558734,-0.32350445,-6.52345,M
89189.jpg,43.40555,-24.1978,2.5184422,M
95801.jpg,-23.882223,1.2647543,-5.8069763,M
8475.jpg,-44.170033,-36.175674,0.6747513,F
53325.jpg,-43.31841,-2.8405576,-0.9850207,M
37583.jpg,36.56916,-2.614922,-4.813246,M
27574.jpg,22.610111,-3.5966544,16.880718,M
83834.jpg,17.040924,-6.432891,2.5542684,F
51437.jpg,-38.198326,-2.7089386,-4.143258,M
30645.jpg,-6.134403,0.82533693,0.4064597,F
20954.jpg,4.5953255,-4.993468,-6.3833284,M
6945.jpg,18.367767,2.7381485,-8.424808,F
31015.jpg,-20.495953,-12.19301,-7.4821944,M
20015.jpg,54.711937,-7.9656563,-9.284678,M
22806.jpg,-15.156093,-4.2554207,-1.8185704,M
86145.jpg,16.966873,-9.126045,16.19349,M
19788.jpg,15.676765,-11.391097,-1.0546396,M
7345.jpg,23.815615,-1.5713655,-13.851515,M
68015.jpg,-8.3699665,-7.457119,-8.389352,M
83423.jpg,-10.738967,-22.102776,-1.3518014,M
8451.jpg,17.215929,-20.928265,3.0415554,M
61863.jpg,-1.2044423,-9.207671,3.0116827,F
11631.jpg,3.1088266,-34.77303,7.6484947,F
10890.jpg,-30.857466,-5.4428377,17.303185,M
18823.jpg,43.633507,-12.185106,-12.008159,M
15996.jpg,-44.67767,-12.513178,22.235489,M
71468.jpg,-9.093996,-6.998505,-8.140611,F
61432.jpg,11.724545,-24.351511,-1.9414186,F
64432.jpg,2.6003587,-8.213708,-9.991297,F
91065.jpg,15.751208,-16.492779,16.305492,M
71834.jpg,11.786894,-22.311663,11.037845,F
52318.jpg,23.007416,-19.271582,2.4687858,M
63291.jpg,-5.1324615,1.428811,-4.7310123,F
7417.jpg,-41.64699,-5.5882735,4.922835,M
12088.jpg,-7.7357664,-4.4999394,-2.9993253,M
86623.jpg,-14.009886,-2.567144,1.9374547,F
7830.jpg,29.068094,-4.706405,4.6540837,M
57095.jpg,11.240105,-19.851727,-12.455711,M
82979.jpg,-9.593466,2.9543402,-2.519442,M
45781.jpg,-29.504904,-5.499968,6.805625,M
10788.jpg,15.732339,-13.93939,9.366727,M
13867.jpg,11.580044,-16.559673,5.142695,M
92870.jpg,10.774203,-14.747679,-3.2699223,M
100805.jpg,23.56208,-14.2616825,-4.460108,M
34866.jpg,-28.152155,3.253852,1.6596634,F
2305.jpg,6.363349,-8.624483,-0.3204552,M
62597.jpg,43.71167,4.9401827,-19.689243,F
35578.jpg,3.4253778,0.5400616,-6.633294,M
102851.jpg,-6.1436825,-6.2040834,-3.796536,M
13755.jpg,-9.683702,-19.195139,-3.9982314,M
45143.jpg,26.77975,-20.467108,-8.29529,F
82715.jpg,14.558142,-21.462425,-5.6650476,M
68784.jpg,20.471916,-2.5422685,1.851234,M
85704.jpg,-39.01966,-9.970193,1.9170954,M
58141.jpg,3.7018123,-3.1917224,-3.754084,M
83180.jpg,-49.042297,-0.20428348,17.915094,M
101999.jpg,9.691456,-3.0472436,-17.411324,M
19437.jpg,23.18899,-9.4736595,-1.4032202,M
32280.jpg,14.50656,-15.974344,9.493864,M
94438.jpg,5.8947444,-6.899397,0.7690519,F
81669.jpg,-22.620861,-12.194023,2.659813,M
10842.jpg,-20.9146,-28.27672,15.649437,M
95073.jpg,24.589024,-8.925364,-9.353142,M
45907.jpg,9.936594,-11.315854,6.518058,M
64095.jpg,11.668026,-9.714616,0.29708517,F
91026.jpg,-23.354439,-4.067024,-1.6763843,M
39231.jpg,17.790249,-11.476494,-3.87762,M
41182.jpg,5.5372972,-24.730114,-6.2906427,M
69083.jpg,13.599302,-5.732317,1.5884686,M
943.jpg,21.7612,-11.8536415,14.737113,M
